transaction_id,customer_id,order_date,product_category,product_price,quantity,payment_method,country,discount_percent,shipping_days,customer_age,customer_gender,is_returned
T106026,C2599,2023/01/30,Home,204.42,4,Card,Egypt,20.03,11,26.0,Female,0
T106027,C1715,2023/04/10,Clothing,337.82,1,Cash,Ethiopia,37.0,7,42.0,Male,1
T106028,C1851,18-06-2023,Clothing,90.88,4,Bank Transfer,S. Africa,8.31,3,20.0,Female,1
T106029,C2274,2022/09/10,Home,183.27,3,Card,S. Africa,42.35,12,39.0,Male,0
T106030,C2945,07-02-2023,Sports,288.36,3,Mobile Money,Nigeria,42.75,10,47.0,Female,0
T106031,C1381,2023/10/22,Clothing,392.41,4,Cash,Kenya,45.03,13,,Female,1
T106032,C1613,2023/04/20,Sports,318.04,3,Mobile Money,NIGERIA,,5,20.0,Male,0
T106033,C1300,22-03-2022,Clothing,401.85,2,Bank Transfer,Egypt,0.68,2,18.0,Female,1
T106034,C1197,31-08-2022,Clothing,498.93,4,Bank Transfer,South Africa,10.58,4,52.0,Male,1
T106035,C2925,2022/05/17,Home,443.74,2,Card,South Africa,,2,34.0,Female,0
T106036,C1031,2022/03/17,Sports,432.37,4,Cash,Egypt,21.46,14,25.0,Male,1
T106037,C2339,23-12-2022,Sports,489.69,1,Mobile Money,Ethiopia,44.87,3,41.0,Male,0
T106038,C1882,2022/07/31,Electronics,468.39,1,Bank Transfer,NIGERIA,11.8,4,25.0,Female,0
T106039,C2113,06-09-2022,Sports,9.09,1,,Ghana,48.44,7,5.0,Male,0
T106040,C2023,2022/09/06,Clothing,178.48,4,Cash,Egypt,15.83,4,22.0,Female,0
T106041,C2590,2022/01/29,Sports,256.78,3,Card,ethiopia,37.72,2,,Female,0
T106042,C1253,2022/09/30,Electronics,291.58,4,Bank Transfer,Kenya,10.87,11,61.0,Female,1
T106043,C1616,2022/06/15,Clothing,407.57,4,Cash,NIGERIA,33.8,7,68.0,Female,0
T106044,C1186,2023/04/21,Electronics,146.04,2,Card,Egypt,30.11,2,18.0,Female,0
T106045,C1392,19-05-2022,Clothing,9.62,-4,Mobile Money,South Africa,7.62,3,18.0,Male,1
T106046,C1631,14-03-2022,Electronics,250.51,2,Cash,South Africa,30.75,13,41.0,Male,1
T106047,C2936,2022/04/10,Clothing,397.24,5,Mobile Money,Nigeria,45.74,9,64.0,Male,1
T106048,C2593,2022/05/31,Electronics,337.56,2,Cash,Kenya,21.31,6,25.0,Male,1
T106049,C1203,2023/01/11,Clothing,206.73,4,Card,Nigeria,2.85,14,54.0,Female,1
T106050,C1278,2023/01/15,Clothing,20.68,2,Mobile Money,S. Africa,22.05,5,47.0,Male,0
T106051,C2722,12-05-2023,Clothing,422.79,3,Card,ethiopia,7.48,9,20.0,Female,0
T106052,C2394,2022/02/28,Electronics,210.75,5,Mobile Money,Ghana,24.71,4,21.0,Female,1
T106053,C2068,2022/04/25,Sports,56.08,2,Cash,Ethiopia,37.65,10,43.0,Female,1
T106054,C1683,29-09-2023,Sports,238.23,1,Mobile Money,Ethiopia,45.54,13,34.0,Female,0
T106055,C1878,2023/11/23,Sports,499.09,2,Cash,Ghana,27.11,2,51.0,Male,0
T106056,C2025,2022/05/12,Electronics,480.21,1,Card,Egypt,46.61,9,31.0,Male,1
T106057,C2045,2023/01/22,Home,248.57,5,Bank Transfer,Ghana,35.21,2,39.0,Female,0
T106058,C2942,06-01-2022,Sports,85.97,5,Mobile Money,Kenya ,35.47,11,46.0,Male,0
T106059,C1146,2022/09/01,Electronics,301.65,5,Cash,Kenya ,28.99,5,43.0,Male,0
T106060,C2568,2022/03/11,Sports,450.92,1,Mobile Money,Kenya,30.9,13,59.0,Female,1
T106061,C1980,2022/05/03,Electronics,41.88,1,Mobile Money,NIGERIA,25.34,8,66.0,Female,1
T106062,C2990,04-11-2023,Clothing,106.83,3,Cash,S. Africa,7.66,7,20.0,Female,0
T106063,C1980,17-02-2023,Sports,100.53,-5,Card,Nigeria,29.69,6,42.0,Female,0
T106064,C2257,2023/02/11,Electronics,375.66,2,Bank Transfer,Ghana,16.55,10,25.0,Female,0
T106065,C2368,16-04-2023,Sports,249.23,3,Cash,NIGERIA,12.23,10,70.0,Male,0
T106066,C2569,2023/01/30,Home,51.05,5,Card,Egypt,27.96,13,38.0,Female,0
T106067,C2655,2023/10/31,Home,265.25,1,Mobile Money,Nigeria,1.53,12,26.0,Female,0
T106068,C2194,13-01-2022,Clothing,335.51,4,Mobile Money,Ethiopia,3.84,8,55.0,Female,1
T106069,C2580,22-12-2023,Electronics,25.7,5,Cash,Kenya ,13.74,6,33.0,Male,0
T106070,C2103,05-02-2022,Home,116.92,4,Mobile Money,NIGERIA,3.89,1,65.0,Female,0
T106071,C2654,2022/12/18,Clothing,72.47,5,Bank Transfer,Kenya ,13.61,3,55.0,Female,1
T106072,C2621,06-10-2023,Sports,161.05,4,Card,South Africa,42.7,13,27.0,Female,1
T106073,C2631,16-12-2022,Electronics,14266.89,4,Bank Transfer,Ghana,0.64,12,66.0,Female,1
T106074,C2061,2023/09/05,Clothing,175.37,3,Card,Ethiopia,39.54,6,20.0,Female,1
T106075,C1208,28-08-2023,Clothing,254.69,4,Cash,Ghana,9.69,11,28.0,Female,0
T106076,C1191,2023/04/28,Electronics,123.69,4,Cash,Egypt,9.9,12,59.0,Male,0
T106077,C1589,2023/08/08,Clothing,205.04,2,Cash,S. Africa,29.11,9,27.0,Female,0
T106078,C2518,24-11-2023,Home,294.38,5,Mobile Money,ethiopia,47.37,3,32.0,Female,1
T106079,C2008,2022/03/18,Sports,320.78,2,Cash,ethiopia,35.4,2,65.0,Male,1
T106080,C1038,2022/11/02,Home,353.6,2,Card,South Africa,25.87,10,39.0,Female,1
T106081,C2542,2023/03/31,Electronics,458.95,1,Cash,Ghana,19.98,1,68.0,Female,1
T106082,C1940,2022/09/01,Home,138.6,3,Bank Transfer,ethiopia,30.7,9,44.0,Female,0
T106083,C1892,2022/10/03,Home,133.64,1,Bank Transfer,ethiopia,43.34,5,25.0,Female,0
T106084,C2467,29-12-2023,Sports,409.81,3,Cash,South Africa,26.66,11,62.0,Female,1
T106085,C2130,2023/01/20,Electronics,8119.96,5,Bank Transfer,ethiopia,19.06,1,47.0,Female,0
T106086,C2744,2022/09/24,Electronics,141.6,2,Cash,NIGERIA,21.22,12,45.0,Female,0
T106087,C2759,23-05-2022,Sports,405.86,4,Cash,Kenya,41.41,1,51.0,Female,1
T106088,C2433,2023/01/25,Home,129.55,3,Card,Kenya,8.41,1,54.0,Female,0
T106089,C1550,2023/04/02,Home,331.98,5,Mobile Money,Kenya ,26.83,1,24.0,Male,1
T106090,C2803,20-07-2023,Home,183.86,5,Mobile Money,Egypt,15.06,3,38.0,Female,1
T106091,C2473,2023/08/23,Clothing,301.53,5,Cash,Ethiopia,38.31,8,43.0,Female,1
T106092,C1647,2023/12/13,Clothing,186.48,3,Card,Kenya ,17.45,10,38.0,Female,0
T106093,C1389,08-05-2022,Electronics,465.45,1,Card,ethiopia,18.2,1,36.0,Female,1
T106094,C2336,06-04-2023,Electronics,92.02,3,Mobile Money,Kenya,49.56,3,65.0,Male,1
T106095,C2014,15-01-2023,Clothing,376.7,4,Mobile Money,Nigeria,31.09,8,29.0,Female,1
T106096,C2071,2023/10/10,Clothing,369.48,1,Cash,Nigeria,16.4,5,33.0,Female,0
T106097,C2886,2023/09/09,Clothing,454.93,1,Cash,South Africa,46.26,7,22.0,Female,1
T106098,C2926,2022/07/24,Sports,464.81,3,Cash,Egypt,13.74,7,27.0,Male,1
T106099,C1540,23-04-2022,Home,246.45,4,,Nigeria,34.43,12,40.0,Female,1
T106100,C1952,2023/12/14,Sports,274.04,1,Card,Ghana,5.5,12,35.0,Female,0
T106101,C1821,2023/12/31,Home,96.2,1,Bank Transfer,NIGERIA,46.06,5,62.0,Male,0
T106102,C1314,2023/04/28,Home,55.31,5,Cash,Egypt,26.19,8,25.0,Female,1
T106103,C1141,2023/08/02,Clothing,358.68,5,Mobile Money,Kenya,19.27,2,19.0,Male,0
T106104,C2334,2023/07/31,Sports,18675.75,3,Mobile Money,Egypt,11.63,5,22.0,Female,0
T106105,C1225,2022/11/20,Sports,490.83,1,,NIGERIA,20.97,10,24.0,Female,0
T106106,C1896,2022/11/10,Home,253.55,1,Cash,Kenya ,32.19,1,57.0,Female,1
T106107,C2882,2023/11/04,Sports,52.61,5,Cash,Ethiopia,,11,62.0,Female,1
T106108,C2088,2023/08/02,Electronics,330.51,4,Mobile Money,Egypt,,6,19.0,Male,1
T106109,C1353,2023/08/19,Home,295.12,2,Cash,South Africa,27.92,4,25.0,Female,1
T106110,C1723,2023/03/18,Clothing,166.54,1,Card,S. Africa,33.14,9,41.0,Male,1
T106111,C1276,2022/08/03,Electronics,497.04,4,Bank Transfer,Egypt,4.69,5,48.0,Female,0
T106112,C1443,2023/11/05,Clothing,387.16,1,Cash,Ethiopia,14.05,12,66.0,Female,1
T106113,C1550,07-07-2022,Home,279.02,2,Card,Kenya ,16.72,12,26.0,Male,1
T106114,C1804,2022/02/23,Sports,216.36,4,Mobile Money,Ethiopia,36.91,3,33.0,Male,0
T106115,C1239,14-04-2022,Electronics,69.65,3,,Kenya ,18.76,2,42.0,Male,0
T106116,C2604,2023/09/25,Sports,165.13,3,Bank Transfer,Kenya ,34.69,9,56.0,Male,1
T106117,C2588,2022/10/28,Electronics,20.36,1,Cash,Kenya ,12.25,1,49.0,Female,0
T106118,C1608,23-01-2022,Electronics,12.9,5,Mobile Money,ethiopia,29.6,11,23.0,Female,1
T106119,C1428,2022/07/23,Sports,96.34,1,Bank Transfer,Kenya ,19.64,6,27.0,Male,1
T106120,C2499,2023/10/17,Clothing,76.37,4,Bank Transfer,S. Africa,27.71,11,27.0,Female,0
T106121,C1537,27-08-2022,Sports,416.87,1,Card,S. Africa,36.46,8,57.0,Female,0
T106122,C2895,2022/07/27,Electronics,170.64,5,Mobile Money,Nigeria,49.02,4,5.0,Male,1
T106123,C2902,2022/11/02,Home,277.63,3,Bank Transfer,S. Africa,6.67,2,18.0,Male,0
T106124,C2462,24-12-2023,Clothing,127.48,4,Card,Kenya,44.93,4,66.0,Female,1
T106125,C1872,2023/08/15,Sports,249.94,3,Cash,Ghana,9.44,5,19.0,Female,0
T106126,C2247,2022/02/10,Clothing,16368.35,4,Cash,S. Africa,39.99,1,26.0,Female,0
T106127,C1996,2022/02/01,Sports,73.29,1,Mobile Money,Ghana,1.61,8,62.0,Female,1
T106128,C2286,2023/04/11,Clothing,37.88,3,Cash,Egypt,41.32,2,42.0,Female,1
T106129,C2267,2022/06/27,Electronics,154.92,3,Mobile Money,South Africa,20.51,3,35.0,Male,1
T106130,C2168,2023/10/26,Sports,230.09,3,Bank Transfer,Kenya ,0.9,11,42.0,Male,1
T106131,C1204,17-04-2023,Electronics,485.77,5,Cash,South Africa,33.9,2,63.0,Male,1
T106132,C2573,28-07-2022,Home,221.67,3,Mobile Money,ethiopia,39.92,5,53.0,Female,0
T106133,C2017,2022/05/28,Electronics,176.4,1,Card,Ethiopia,25.88,8,32.0,Female,0
T106134,C2593,2022/01/05,Sports,430.91,4,Cash,Nigeria,7.16,4,26.0,Female,1
T106135,C2834,14-02-2022,Home,387.41,2,Bank Transfer,South Africa,10.21,10,24.0,Male,1
T106136,C2557,23-01-2022,Clothing,130.92,4,Bank Transfer,Ethiopia,10.2,4,28.0,Male,0
T106137,C1907,2022/09/02,Electronics,265.92,3,Card,Ghana,49.85,14,59.0,Female,1
T106138,C2289,2022/04/02,Clothing,447.16,1,Card,Kenya,33.09,10,68.0,Male,1
T106139,C2296,2022/03/09,Home,198.89,2,Mobile Money,Nigeria,11.24,1,45.0,Male,0
T106140,C1047,2022/07/11,Electronics,353.76,1,,Ethiopia,39.58,6,63.0,Male,0
T106141,C2187,2023/06/15,Clothing,150.37,5,Cash,ethiopia,25.31,7,64.0,Female,0
T106142,C2394,03-10-2023,Home,115.62,3,Mobile Money,Ethiopia,32.94,2,53.0,Female,0
T106143,C2554,2022/04/03,Electronics,235.58,2,Card,Ghana,12.55,10,43.0,Female,0
T106144,C1286,2022/11/30,Home,133.31,2,Mobile Money,Ghana,0.04,4,37.0,Female,1
T106145,C1323,22-05-2022,Sports,247.83,1,Card,Nigeria,48.99,9,58.0,Male,0
T106146,C2763,16-09-2023,Home,329.13,4,Card,Egypt,0.65,8,28.0,Male,0
T106147,C1028,09-08-2023,Sports,68.64,2,Bank Transfer,S. Africa,,2,56.0,Female,0
T106148,C2189,2022/07/15,Sports,253.14,3,Cash,Ghana,29.71,11,44.0,Female,0
T106149,C2489,2023/08/30,Home,360.66,4,Card,ethiopia,44.24,10,40.0,Female,1
T106150,C1774,2022/08/26,Electronics,311.24,3,Mobile Money,Ghana,35.96,11,49.0,Female,1
T106151,C1017,2022/05/07,Electronics,53.85,3,Mobile Money,NIGERIA,16.67,3,52.0,Male,1
T106152,C1383,2023/04/10,Sports,382.36,1,Cash,Kenya,48.16,2,62.0,Female,1
T106153,C1817,2022/08/16,Electronics,25.2,4,Mobile Money,Kenya,40.34,11,18.0,Male,1
T106154,C2961,2023/01/28,Clothing,358.44,5,Cash,South Africa,3.02,13,21.0,Female,1
T106155,C1771,2023/05/28,Electronics,305.37,3,Bank Transfer,Kenya,4.58,12,20.0,Female,0
T106156,C1839,2022/05/30,Sports,382.93,3,Mobile Money,NIGERIA,25.73,10,46.0,Female,0
T106157,C1722,2023/06/09,Sports,21.59,4,Bank Transfer,ethiopia,31.66,1,27.0,Female,0
T106158,C2488,2022/02/19,Home,253.13,4,Mobile Money,Ghana,,4,64.0,Female,1
T106159,C1604,31-01-2023,Clothing,287.34,2,Cash,NIGERIA,44.14,12,19.0,Male,0
T106160,C2511,2023/05/06,Home,18.17,1,Cash,S. Africa,1.69,1,69.0,Male,0
T106161,C1185,2023/09/16,Electronics,202.54,1,,Kenya,,3,48.0,Male,1
T106162,C2422,20-04-2023,Sports,349.27,5,Bank Transfer,Kenya,9.86,11,21.0,Female,0
T106163,C1238,2023/05/27,Home,24.96,4,Cash,Kenya,12.7,1,42.0,Female,1
T106164,C2357,2022/11/05,Electronics,243.92,3,Mobile Money,Nigeria,43.68,9,55.0,Male,0
T106165,C2375,04-12-2022,Sports,169.65,1,Card,Egypt,33.33,2,21.0,Female,1
T106166,C2857,2023/08/03,Home,191.27,2,Bank Transfer,Ethiopia,6.82,6,68.0,Female,1
T106167,C1801,2022/09/04,Home,36.74,2,Card,Kenya,6.74,4,61.0,Male,1
T106168,C2282,2022/10/29,Clothing,495.94,3,Mobile Money,Egypt,11.2,13,30.0,Female,1
T106169,C1489,2022/04/15,Clothing,476.58,1,Cash,Ghana,49.76,9,66.0,Male,1
T106170,C2350,08-03-2022,Electronics,370.39,4,Mobile Money,Kenya ,23.07,8,37.0,Male,0
T106171,C1787,2022/01/04,Electronics,6.81,5,Mobile Money,Egypt,0.25,2,60.0,Male,1
T106172,C1788,2023/10/26,Electronics,276.36,5,Card,Nigeria,13.1,12,41.0,Male,1
T106173,C2010,24-04-2023,Electronics,455.42,1,Card,Ghana,21.63,9,66.0,Female,0
T106174,C2289,2023/01/05,Sports,204.44,3,Bank Transfer,ethiopia,,8,36.0,Female,1
T106175,C1616,2022/04/08,Home,238.46,5,Mobile Money,NIGERIA,,10,41.0,Male,0
T106176,C1010,2023/01/11,Electronics,291.35,1,Bank Transfer,S. Africa,36.82,11,22.0,Female,1
T106177,C2588,27-08-2023,Home,490.89,4,Mobile Money,S. Africa,15.55,3,22.0,Female,1
T106178,C2740,15-10-2023,Electronics,140.81,4,Mobile Money,South Africa,48.96,11,28.0,Female,0
T106179,C2176,2022/08/16,Electronics,169.88,2,Bank Transfer,Kenya ,40.62,5,51.0,Male,0
T106180,C1989,2023/09/12,Electronics,255.37,5,Card,Kenya ,35.18,13,,Female,0
T106181,C2859,2022/03/21,Sports,51.27,1,Card,Kenya,13.4,14,18.0,Male,1
T106182,C2733,2023/09/12,Clothing,270.87,2,Card,Egypt,17.64,11,40.0,Female,1
T106183,C2914,2023/05/11,Home,287.01,1,Mobile Money,Ghana,3.78,1,45.0,Female,1
T106184,C1656,2022/04/04,Clothing,74.28,2,Card,Egypt,38.39,3,62.0,Male,0
T106185,C2924,2022/06/20,Electronics,368.42,1,Card,ethiopia,44.16,11,70.0,Male,1
T106186,C2908,2022/05/08,Electronics,290.85,-2,Cash,Kenya,44.34,14,45.0,Male,1
T106187,C1429,04-11-2022,Clothing,302.52,1,Mobile Money,Ghana,,14,48.0,Female,0
T106188,C1371,2023/10/09,Electronics,205.04,5,Cash,Nigeria,13.03,4,46.0,Male,1
T106189,C1967,2022/05/16,Sports,214.69,5,Cash,Kenya,31.53,10,44.0,Male,0
T106190,C2086,2023/11/18,Clothing,262.86,2,Bank Transfer,Kenya,30.64,2,70.0,Male,0
T106191,C2021,2023/09/13,Home,314.16,1,Cash,Ghana,42.92,6,55.0,Male,1
T106192,C1472,03-09-2023,Sports,440.93,4,Cash,S. Africa,27.56,8,,Male,0
T106193,C2909,2022/10/26,Electronics,198.07,2,Bank Transfer,South Africa,43.08,11,57.0,Female,0
T106194,C1616,2023/03/06,Sports,388.63,5,,Kenya,44.13,7,35.0,Male,1
T106195,C1276,25-12-2023,Electronics,171.03,4,Mobile Money,S. Africa,49.13,2,18.0,Female,1
T106196,C2610,2022/10/02,Home,5818.04,1,Card,ethiopia,1.92,3,35.0,Female,1
T106197,C1939,2023/05/11,Electronics,165.27,1,Card,S. Africa,40.55,13,,Female,1
T106198,C2582,06-09-2022,Clothing,210.67,3,Mobile Money,ethiopia,26.93,6,68.0,Male,0
T106199,C2730,2023/01/23,Home,418.57,3,Cash,South Africa,2.91,2,62.0,Female,0
T106200,C1999,2022/05/28,Sports,90.73,-4,,NIGERIA,42.6,6,,Female,1
T106201,C1341,21-10-2023,Electronics,18143.99,3,Card,Ethiopia,10.03,14,58.0,Female,0
T106202,C2831,2022/10/25,Electronics,124.46,2,Bank Transfer,ethiopia,46.08,1,70.0,Female,1
T106203,C1643,2023/06/07,Home,376.93,4,Mobile Money,Egypt,27.38,11,40.0,Male,1
T106204,C1156,2022/04/21,Electronics,301.69,1,Bank Transfer,Egypt,41.29,11,24.0,Male,1
T106205,C1579,08-09-2022,Clothing,334.14,1,Bank Transfer,Egypt,14.58,3,56.0,Female,1
T106206,C1355,2022/04/06,Home,267.48,3,Mobile Money,Nigeria,38.61,12,38.0,Male,0
T106207,C1797,2022/07/18,Clothing,486.84,1,Card,Nigeria,48.12,13,66.0,Male,1
T106208,C2672,05-03-2022,Clothing,401.14,4,Card,Ghana,46.68,6,57.0,Female,1
T106209,C1630,2023/01/31,Sports,456.41,4,,S. Africa,41.96,13,59.0,Female,0
T106210,C2051,2023/11/09,Clothing,370.43,4,Bank Transfer,Ethiopia,2.58,5,29.0,Male,0
T106211,C2414,2023/11/20,Clothing,313.87,2,Cash,NIGERIA,45.25,13,55.0,Male,1
T106212,C1538,2023/11/23,Electronics,189.14,3,Cash,Kenya,33.35,8,52.0,Male,0
T106213,C1043,2022/03/18,Home,145.81,-2,Mobile Money,Egypt,45.81,12,48.0,Male,0
T106214,C1131,2022/03/08,Home,410.1,2,Cash,South Africa,13.0,11,70.0,Female,1
T106215,C1507,09-05-2023,Clothing,391.84,3,Mobile Money,S. Africa,29.34,10,18.0,Female,0
T106216,C1121,2023/04/18,Clothing,85.13,5,Mobile Money,Nigeria,43.22,14,38.0,Female,1
T106217,C1876,2023/07/08,Clothing,151.4,4,Bank Transfer,ethiopia,32.06,3,69.0,Female,0
T106218,C1689,05-02-2023,Sports,361.85,2,Mobile Money,ethiopia,9.25,8,31.0,Male,0
T106219,C2472,14-01-2022,Home,198.71,5,Card,Ghana,41.63,11,47.0,Male,0
T106220,C2460,2022/01/17,Electronics,264.25,5,,Kenya ,31.4,9,,Female,0
T106221,C1317,20-08-2022,Sports,318.53,1,,NIGERIA,8.31,9,19.0,Male,1
T106222,C1482,09-03-2022,Electronics,204.19,3,Bank Transfer,Ghana,23.01,7,43.0,Male,0
T106223,C2622,23-09-2023,Home,289.16,4,Bank Transfer,NIGERIA,33.5,11,24.0,Female,0
T106224,C2655,09-07-2022,Sports,134.96,1,Bank Transfer,Ethiopia,31.91,12,39.0,Female,0
T106225,C2470,2023/10/13,Clothing,91.89,3,Bank Transfer,Egypt,43.01,1,38.0,Female,1
T106226,C2582,2022/09/20,Electronics,337.92,4,Bank Transfer,ethiopia,11.19,8,54.0,Female,0
T106227,C2285,15-10-2022,Electronics,355.76,1,Mobile Money,Nigeria,10.63,10,35.0,Male,1
T106228,C1880,2022/12/15,Home,426.05,5,Cash,ethiopia,41.43,13,25.0,Male,0
T106229,C2381,2023/02/03,Clothing,5.73,3,Mobile Money,Nigeria,4.44,7,19.0,Female,0
T106230,C2785,2022/04/04,Electronics,156.93,4,Bank Transfer,Ghana,11.33,12,37.0,Female,1
T106231,C2663,2023/05/06,Sports,414.23,1,Mobile Money,Kenya,32.96,3,55.0,Female,1
T106232,C2871,2023/01/31,Electronics,192.62,3,Card,S. Africa,6.96,9,19.0,Male,1
T106233,C1108,2022/09/16,Home,159.62,1,Card,ethiopia,49.57,1,,Female,0
T106234,C2347,2023/01/22,Clothing,17.79,5,,Nigeria,9.16,4,61.0,Male,0
T106235,C1608,2023/04/25,Clothing,367.91,2,Cash,South Africa,20.34,13,27.0,Female,0
T106236,C2647,2022/09/23,Home,37.81,4,Card,S. Africa,21.98,4,66.0,Female,1
T106237,C1614,17-02-2022,Clothing,335.85,4,Cash,ethiopia,6.36,1,34.0,Female,0
T106238,C1882,2022/08/20,Home,73.05,5,Cash,Ghana,32.35,7,21.0,Female,1
T106239,C2526,2023/03/05,Home,201.11,2,Bank Transfer,Ghana,4.41,12,24.0,Male,1
T106240,C2070,2022/04/29,Clothing,340.92,5,Bank Transfer,Nigeria,18.49,10,18.0,Male,1
T106241,C2352,2022/03/10,Home,285.14,5,Cash,Kenya,7.38,3,69.0,Female,0
T106242,C2802,2022/01/21,Electronics,137.7,3,Bank Transfer,Kenya ,46.51,10,23.0,Female,1
T106243,C1028,21-08-2022,Sports,51.08,4,Mobile Money,Kenya ,27.64,14,40.0,Male,0
T106244,C1070,2022/02/24,Electronics,472.23,4,Bank Transfer,Egypt,38.39,2,55.0,Female,1
T106245,C2954,03-04-2023,Electronics,296.51,4,,S. Africa,26.78,13,27.0,Female,1
T106246,C1530,2022/02/10,Clothing,408.79,5,Mobile Money,Ghana,35.4,8,25.0,Female,0
T106247,C1094,23-02-2023,Sports,468.05,5,Cash,Nigeria,3.5,5,31.0,Female,1
T106248,C2729,2023/10/28,Clothing,163.56,3,Mobile Money,Ghana,27.59,2,46.0,Male,0
T106249,C2909,22-05-2022,Clothing,155.37,4,Card,Nigeria,15.18,13,34.0,Male,0
T106250,C1344,2022/01/11,Home,173.26,3,Bank Transfer,Ethiopia,43.03,2,68.0,Male,0
T106251,C1051,06-09-2023,Electronics,445.16,4,,Ethiopia,19.34,8,41.0,Male,1
T106252,C1808,2022/10/15,Electronics,394.82,5,Bank Transfer,Ethiopia,10.57,6,27.0,Female,0
T106253,C1329,2023/02/09,Electronics,115.21,1,Bank Transfer,Kenya ,46.34,9,37.0,Female,0
T106254,C2284,2022/12/04,Electronics,498.66,1,Bank Transfer,Ethiopia,25.61,12,,Female,1
T106255,C2388,2022/02/10,Home,292.52,2,Bank Transfer,Nigeria,40.02,14,43.0,Female,0
T106256,C1837,2022/10/26,Sports,459.06,5,Bank Transfer,South Africa,,9,53.0,Male,1
T106257,C1181,10-01-2023,Home,365.49,5,,Nigeria,44.19,10,56.0,Male,0
T106258,C1176,2022/06/24,Sports,209.67,2,Mobile Money,South Africa,34.24,6,35.0,Male,0
T106259,C2915,22-08-2022,Clothing,31.09,4,Card,Kenya,10.33,5,48.0,Male,1
T106260,C2691,2023/03/18,Clothing,372.0,3,Cash,NIGERIA,21.37,1,23.0,Male,0
T106261,C1453,2022/02/02,Sports,81.48,1,Bank Transfer,Kenya ,8.68,3,19.0,Male,1
T106262,C2306,25-03-2022,Sports,48.18,3,Mobile Money,Egypt,31.3,7,70.0,Female,1
T106263,C1001,2023/07/29,Clothing,319.87,4,Mobile Money,NIGERIA,0.98,5,20.0,Male,1
T106264,C1371,20-06-2022,Electronics,189.11,3,Mobile Money,Egypt,49.55,14,42.0,Female,1
T106265,C2970,30-10-2022,Clothing,56.03,3,Cash,Kenya,5.88,2,65.0,Male,0
T106266,C2452,01-09-2023,Electronics,393.56,3,Cash,ethiopia,10.77,6,36.0,Male,0
T106267,C1189,2023/01/04,Sports,19.78,1,Mobile Money,NIGERIA,29.82,11,31.0,Male,1
T106268,C2961,2023/01/21,Home,347.7,1,Card,NIGERIA,30.66,4,19.0,Male,0
T106269,C1193,2023/01/12,Clothing,156.04,4,Bank Transfer,ethiopia,25.71,3,30.0,Female,0
T106270,C1748,2023/11/27,Home,219.28,4,Bank Transfer,Ethiopia,11.69,1,39.0,Male,0
T106271,C1118,13-02-2022,Clothing,92.62,2,Bank Transfer,South Africa,5.05,13,33.0,Female,0
T106272,C2369,2022/10/25,Clothing,347.87,1,Cash,Ghana,14.28,9,42.0,Male,1
T106273,C1502,2023/11/05,Clothing,120.95,3,Card,Kenya ,28.2,13,24.0,Male,0
T106274,C2069,2023/12/22,Sports,453.26,4,Card,Egypt,9.21,13,33.0,Male,1
T106275,C2457,2022/03/17,Clothing,260.96,5,Card,Kenya,22.92,2,47.0,Female,1
T106276,C1106,2022/12/13,Electronics,398.99,5,Bank Transfer,Egypt,32.49,6,61.0,Female,1
T106277,C1265,08-01-2023,Clothing,318.34,2,Card,Nigeria,20.03,1,51.0,Female,0
T106278,C2725,01-10-2023,Clothing,57.25,2,Card,ethiopia,14.75,6,26.0,Male,0
T106279,C2143,2023/06/30,Sports,299.04,4,Cash,S. Africa,,14,51.0,Male,1
T106280,C2189,2022/11/18,Clothing,60.18,1,Card,ethiopia,48.77,6,57.0,Male,1
T106281,C1361,12-08-2022,Home,123.29,4,Cash,Ghana,39.01,5,43.0,Female,1
T106282,C1731,2022/02/16,Sports,137.24,4,Bank Transfer,Ghana,24.41,5,29.0,Male,1
T106283,C1530,28-08-2023,Clothing,405.76,5,Card,South Africa,19.93,10,69.0,Female,1
T106284,C1428,2023/09/15,Home,146.22,5,Cash,Nigeria,38.57,5,64.0,Male,1
T106285,C2786,2022/04/12,Clothing,306.4,4,Card,Nigeria,31.49,11,35.0,Female,1
T106286,C2651,2023/07/21,Electronics,379.81,3,Bank Transfer,ethiopia,17.5,12,23.0,Male,1
T106287,C1593,29-12-2023,Sports,250.89,2,Cash,NIGERIA,15.74,11,25.0,Male,0
T106288,C1332,2023/06/24,Clothing,474.72,5,Cash,Ghana,36.3,6,68.0,Female,0
T106289,C2559,2023/10/02,Sports,112.77,4,Bank Transfer,Ethiopia,36.43,14,64.0,Male,1
T106290,C2058,2023/06/22,Sports,396.47,5,Mobile Money,Egypt,5.83,1,56.0,Female,1
T106291,C1831,2023/05/22,Clothing,243.59,1,Bank Transfer,Nigeria,36.1,5,48.0,Female,1
T106292,C2508,2022/07/09,Sports,61.16,5,Cash,Ethiopia,1.53,10,38.0,Male,1
T106293,C1852,2023/10/09,Electronics,499.35,4,Card,Nigeria,38.6,9,65.0,Female,0
T106294,C2681,2022/11/11,Clothing,57.63,1,Bank Transfer,Nigeria,44.7,12,64.0,Female,1
T106295,C2436,2022/07/03,Electronics,54.3,3,Card,NIGERIA,38.82,7,44.0,Female,0
T106296,C1870,2022/07/27,Clothing,77.95,2,Cash,Ghana,26.69,13,57.0,Male,1
T106297,C1517,2023/04/23,Clothing,377.72,5,Mobile Money,Kenya,39.84,3,32.0,Female,0
